state,date,sex,age,ethnicity,population
Sabah,1/1/2025,female,65-69,indian,0.1
Sabah,1/1/2025,female,65-69,other_citizen,0.5
Sabah,1/1/2025,female,65-69,other_noncitizen,13.2
Sabah,1/1/2025,female,70-74,bumi_malay,5.4
Sabah,1/1/2025,female,70-74,bumi_other,21
Sabah,1/1/2025,female,70-74,chinese,2.5
Sabah,1/1/2025,female,70-74,indian,0.1
Sabah,1/1/2025,female,70-74,other_citizen,0.4
Sabah,1/1/2025,female,70-74,other_noncitizen,5.3
Sabah,1/1/2025,female,75-79,bumi_malay,2.6
Sabah,1/1/2025,female,75-79,bumi_other,11.4
Sabah,1/1/2025,female,75-79,chinese,1.5
Sabah,1/1/2025,female,75-79,indian,0
Sabah,1/1/2025,female,75-79,other_citizen,0.2
Sabah,1/1/2025,female,75-79,other_noncitizen,2.8
Sabah,1/1/2025,female,80-84,bumi_malay,1.2
Sabah,1/1/2025,female,80-84,bumi_other,6.3
Sabah,1/1/2025,female,80-84,chinese,0.6
Sabah,1/1/2025,female,80-84,indian,0
Sabah,1/1/2025,female,80-84,other_citizen,0.1
Sabah,1/1/2025,female,80-84,other_noncitizen,2.4
Sabah,1/1/2025,female,85+,bumi_malay,0.2
Sabah,1/1/2025,female,85+,bumi_other,4.3
Sabah,1/1/2025,female,85+,chinese,0
Sabah,1/1/2025,female,85+,indian,0
Sabah,1/1/2025,female,85+,other_citizen,0.1
Sabah,1/1/2025,female,85+,other_noncitizen,3.3
Sabah,1/1/2025,male,0-4,bumi_malay,19.3
Sabah,1/1/2025,male,0-4,bumi_other,73
Sabah,1/1/2025,male,0-4,chinese,2.9
Sabah,1/1/2025,male,0-4,indian,0.2
Sabah,1/1/2025,male,0-4,other_citizen,4
Sabah,1/1/2025,male,0-4,other_noncitizen,49
Sabah,1/1/2025,male,5-9,bumi_malay,15.3
Sabah,1/1/2025,male,5-9,bumi_other,88.9
Sabah,1/1/2025,male,5-9,chinese,7.2
Sabah,1/1/2025,male,5-9,indian,0.2
Sabah,1/1/2025,male,5-9,other_citizen,1.6
Sabah,1/1/2025,male,5-9,other_noncitizen,47.5
Sabah,1/1/2025,male,10-14,bumi_malay,15.3
Sabah,1/1/2025,male,10-14,bumi_other,79.5
Sabah,1/1/2025,male,10-14,chinese,9.8
Sabah,1/1/2025,male,10-14,indian,0.3
Sabah,1/1/2025,male,10-14,other_citizen,2
Sabah,1/1/2025,male,10-14,other_noncitizen,32
Sabah,1/1/2025,male,15-19,bumi_malay,13.5
Sabah,1/1/2025,male,15-19,bumi_other,112.2
Sabah,1/1/2025,male,15-19,chinese,15.9
Sabah,1/1/2025,male,15-19,indian,0.2
Sabah,1/1/2025,male,15-19,other_citizen,1.7
Sabah,1/1/2025,male,15-19,other_noncitizen,65.9
Sabah,1/1/2025,male,20-24,bumi_malay,28.4
Sabah,1/1/2025,male,20-24,bumi_other,98.2
Sabah,1/1/2025,male,20-24,chinese,9
Sabah,1/1/2025,male,20-24,indian,0.3
Sabah,1/1/2025,male,20-24,other_citizen,1.7
Sabah,1/1/2025,male,20-24,other_noncitizen,78.2
Sabah,1/1/2025,male,25-29,bumi_malay,12.4
Sabah,1/1/2025,male,25-29,bumi_other,94.9
Sabah,1/1/2025,male,25-29,chinese,9.8
Sabah,1/1/2025,male,25-29,indian,0.3
Sabah,1/1/2025,male,25-29,other_citizen,1.6
Sabah,1/1/2025,male,25-29,other_noncitizen,92.3
Sabah,1/1/2025,male,30-34,bumi_malay,13.2
Sabah,1/1/2025,male,30-34,bumi_other,95.6
Sabah,1/1/2025,male,30-34,chinese,10.6
Sabah,1/1/2025,male,30-34,indian,0.3
Sabah,1/1/2025,male,30-34,other_citizen,1.8
Sabah,1/1/2025,male,30-34,other_noncitizen,60.4
Sabah,1/1/2025,male,35-39,bumi_malay,16.4
Sabah,1/1/2025,male,35-39,bumi_other,80.7
Sabah,1/1/2025,male,35-39,chinese,10.3
Sabah,1/1/2025,male,35-39,indian,0.3
Sabah,1/1/2025,male,35-39,other_citizen,1.7
Sabah,1/1/2025,male,35-39,other_noncitizen,45.7
Sabah,1/1/2025,male,40-44,bumi_malay,14.8
Sabah,1/1/2025,male,40-44,bumi_other,80
Sabah,1/1/2025,male,40-44,chinese,10.7
Sabah,1/1/2025,male,40-44,indian,0.2
Sabah,1/1/2025,male,40-44,other_citizen,1.7
Sabah,1/1/2025,male,40-44,other_noncitizen,30.8
Sabah,1/1/2025,male,45-49,bumi_malay,9.8
Sabah,1/1/2025,male,45-49,bumi_other,54.7
Sabah,1/1/2025,male,45-49,chinese,8.6
Sabah,1/1/2025,male,45-49,indian,0.2
Sabah,1/1/2025,male,45-49,other_citizen,1.4
Sabah,1/1/2025,male,45-49,other_noncitizen,20.1
Sabah,1/1/2025,male,50-54,bumi_malay,8
Sabah,1/1/2025,male,50-54,bumi_other,46.2
Sabah,1/1/2025,male,50-54,chinese,7.7
Sabah,1/1/2025,male,50-54,indian,0.1
Sabah,1/1/2025,male,50-54,other_citizen,1.2
Sabah,1/1/2025,male,50-54,other_noncitizen,12.6
Sabah,1/1/2025,male,55-59,bumi_malay,6.3
Sabah,1/1/2025,male,55-59,bumi_other,40.5
Sabah,1/1/2025,male,55-59,chinese,7
Sabah,1/1/2025,male,55-59,indian,0.1
Sabah,1/1/2025,male,55-59,other_citizen,0.9
Sabah,1/1/2025,male,55-59,other_noncitizen,6.2
Sabah,1/1/2025,male,60-64,bumi_malay,5.4
Sabah,1/1/2025,male,60-64,bumi_other,32.2
Sabah,1/1/2025,male,60-64,chinese,7.3
Sabah,1/1/2025,male,60-64,indian,0.1
Sabah,1/1/2025,male,60-64,other_citizen,0.7
Sabah,1/1/2025,male,60-64,other_noncitizen,4
Sabah,1/1/2025,male,65-69,bumi_malay,2.9
Sabah,1/1/2025,male,65-69,bumi_other,27.6
Sabah,1/1/2025,male,65-69,chinese,6
Sabah,1/1/2025,male,65-69,indian,0.1
Sabah,1/1/2025,male,65-69,other_citizen,0.6
Sabah,1/1/2025,male,65-69,other_noncitizen,12.6
Sabah,1/1/2025,male,70-74,bumi_malay,2.7
Sabah,1/1/2025,male,70-74,bumi_other,24.4
Sabah,1/1/2025,male,70-74,chinese,2.4
Sabah,1/1/2025,male,70-74,indian,0.1
Sabah,1/1/2025,male,70-74,other_citizen,0.5
Sabah,1/1/2025,male,70-74,other_noncitizen,6.6
Sabah,1/1/2025,male,75-79,bumi_malay,0.9
Sabah,1/1/2025,male,75-79,bumi_other,11.6
Sabah,1/1/2025,male,75-79,chinese,1.3
Sabah,1/1/2025,male,75-79,indian,0
Sabah,1/1/2025,male,75-79,other_citizen,0.3
Sabah,1/1/2025,male,75-79,other_noncitizen,3.2
Sabah,1/1/2025,male,80-84,bumi_malay,0.3
Sabah,1/1/2025,male,80-84,bumi_other,6.9
Sabah,1/1/2025,male,80-84,chinese,0.4
Sabah,1/1/2025,male,80-84,indian,0
Sabah,1/1/2025,male,80-84,other_citizen,0.1
Sabah,1/1/2025,male,80-84,other_noncitizen,1.4
Sabah,1/1/2025,male,85+,bumi_malay,0.1
Sabah,1/1/2025,male,85+,bumi_other,6.4
Sabah,1/1/2025,male,85+,chinese,0
Sabah,1/1/2025,male,85+,indian,0
Sabah,1/1/2025,male,85+,other_citizen,0.1
Sabah,1/1/2025,male,85+,other_noncitizen,2.4
Sarawak,1/1/2025,both,0-4,bumi_malay,45.9
Sarawak,1/1/2025,both,0-4,bumi_other,84.3
Sarawak,1/1/2025,both,0-4,chinese,24.2
Sarawak,1/1/2025,both,0-4,indian,0.2
Sarawak,1/1/2025,both,0-4,other_citizen,0.4
Sarawak,1/1/2025,both,0-4,other_noncitizen,3.4
Sarawak,1/1/2025,both,5-9,bumi_malay,46.8
Sarawak,1/1/2025,both,5-9,bumi_other,77
Sarawak,1/1/2025,both,5-9,chinese,27.8
Sarawak,1/1/2025,both,5-9,indian,0.2
Sarawak,1/1/2025,both,5-9,other_citizen,0.3
Sarawak,1/1/2025,both,5-9,other_noncitizen,4.1
Sarawak,1/1/2025,both,10-14,bumi_malay,48.5
Sarawak,1/1/2025,both,10-14,bumi_other,93.1
Sarawak,1/1/2025,both,10-14,chinese,35.9
Sarawak,1/1/2025,both,10-14,indian,0.3
Sarawak,1/1/2025,both,10-14,other_citizen,0.4
Sarawak,1/1/2025,both,10-14,other_noncitizen,2.3
Sarawak,1/1/2025,both,15-19,bumi_malay,53
Sarawak,1/1/2025,both,15-19,bumi_other,104.6
Sarawak,1/1/2025,both,15-19,chinese,39.7
Sarawak,1/1/2025,both,15-19,indian,0.3
Sarawak,1/1/2025,both,15-19,other_citizen,0.3
Sarawak,1/1/2025,both,15-19,other_noncitizen,2.9
Sarawak,1/1/2025,both,20-24,bumi_malay,56.6
Sarawak,1/1/2025,both,20-24,bumi_other,107.1
Sarawak,1/1/2025,both,20-24,chinese,44
Sarawak,1/1/2025,both,20-24,indian,0.3
Sarawak,1/1/2025,both,20-24,other_citizen,0.3
Sarawak,1/1/2025,both,20-24,other_noncitizen,12.9
Sarawak,1/1/2025,both,25-29,bumi_malay,56.6
Sarawak,1/1/2025,both,25-29,bumi_other,97.3
Sarawak,1/1/2025,both,25-29,chinese,41.4
Sarawak,1/1/2025,both,25-29,indian,0.8
Sarawak,1/1/2025,both,25-29,other_citizen,0.6
Sarawak,1/1/2025,both,25-29,other_noncitizen,25.2
Sarawak,1/1/2025,both,30-34,bumi_malay,52.2
Sarawak,1/1/2025,both,30-34,bumi_other,101.2
Sarawak,1/1/2025,both,30-34,chinese,40.8
Sarawak,1/1/2025,both,30-34,indian,0.5
Sarawak,1/1/2025,both,30-34,other_citizen,0.8
Sarawak,1/1/2025,both,30-34,other_noncitizen,25.6
Sarawak,1/1/2025,both,35-39,bumi_malay,47.6
Sarawak,1/1/2025,both,35-39,bumi_other,93.4
Sarawak,1/1/2025,both,35-39,chinese,41.2
Sarawak,1/1/2025,both,35-39,indian,0.5
Sarawak,1/1/2025,both,35-39,other_citizen,0.9
Sarawak,1/1/2025,both,35-39,other_noncitizen,21.2
Sarawak,1/1/2025,both,40-44,bumi_malay,40.6
Sarawak,1/1/2025,both,40-44,bumi_other,83
Sarawak,1/1/2025,both,40-44,chinese,40.1
Sarawak,1/1/2025,both,40-44,indian,0.3
Sarawak,1/1/2025,both,40-44,other_citizen,0.8
Sarawak,1/1/2025,both,40-44,other_noncitizen,15.3
Sarawak,1/1/2025,both,45-49,bumi_malay,34.1
Sarawak,1/1/2025,both,45-49,bumi_other,74
Sarawak,1/1/2025,both,45-49,chinese,37.3
Sarawak,1/1/2025,both,45-49,indian,0.3
Sarawak,1/1/2025,both,45-49,other_citizen,0.6
Sarawak,1/1/2025,both,45-49,other_noncitizen,8.3
Sarawak,1/1/2025,both,50-54,bumi_malay,31
Sarawak,1/1/2025,both,50-54,bumi_other,73.8
Sarawak,1/1/2025,both,50-54,chinese,35.9
Sarawak,1/1/2025,both,50-54,indian,0.2
Sarawak,1/1/2025,both,50-54,other_citizen,0.4
Sarawak,1/1/2025,both,50-54,other_noncitizen,2.9
Sarawak,1/1/2025,both,55-59,bumi_malay,28.4
Sarawak,1/1/2025,both,55-59,bumi_other,67.8
Sarawak,1/1/2025,both,55-59,chinese,34.2
Sarawak,1/1/2025,both,55-59,indian,0.2
Sarawak,1/1/2025,both,55-59,other_citizen,0.2
Sarawak,1/1/2025,both,55-59,other_noncitizen,1.2
Sarawak,1/1/2025,both,60-64,bumi_malay,24.4
Sarawak,1/1/2025,both,60-64,bumi_other,62
Sarawak,1/1/2025,both,60-64,chinese,34.5
Sarawak,1/1/2025,both,60-64,indian,0.2
Sarawak,1/1/2025,both,60-64,other_citizen,0.2
Sarawak,1/1/2025,both,60-64,other_noncitizen,0.6
Sarawak,1/1/2025,both,65-69,bumi_malay,17.9
Sarawak,1/1/2025,both,65-69,bumi_other,43.5
Sarawak,1/1/2025,both,65-69,chinese,28.9
Sarawak,1/1/2025,both,65-69,indian,0.2
Sarawak,1/1/2025,both,65-69,other_citizen,0.1
Sarawak,1/1/2025,both,65-69,other_noncitizen,0.4
Sarawak,1/1/2025,both,70-74,bumi_malay,12.5
Sarawak,1/1/2025,both,70-74,bumi_other,30.4
Sarawak,1/1/2025,both,70-74,chinese,24.4
Sarawak,1/1/2025,both,70-74,indian,0.1
Sarawak,1/1/2025,both,70-74,other_citizen,0.1
Sarawak,1/1/2025,both,70-74,other_noncitizen,0.2
Sarawak,1/1/2025,both,75-79,bumi_malay,6.8
Sarawak,1/1/2025,both,75-79,bumi_other,18.3
Sarawak,1/1/2025,both,75-79,chinese,15
Sarawak,1/1/2025,both,75-79,indian,0.1
Sarawak,1/1/2025,both,75-79,other_citizen,0.1
Sarawak,1/1/2025,both,75-79,other_noncitizen,0.1
Sarawak,1/1/2025,both,80-84,bumi_malay,3.7
Sarawak,1/1/2025,both,80-84,bumi_other,9.3
Sarawak,1/1/2025,both,80-84,chinese,7.7
Sarawak,1/1/2025,both,80-84,indian,0
Sarawak,1/1/2025,both,80-84,other_citizen,0
Sarawak,1/1/2025,both,80-84,other_noncitizen,0.1
Sarawak,1/1/2025,both,85+,bumi_malay,1.6
Sarawak,1/1/2025,both,85+,bumi_other,5
Sarawak,1/1/2025,both,85+,chinese,4.9
Sarawak,1/1/2025,both,85+,indian,0
Sarawak,1/1/2025,both,85+,other_citizen,0
Sarawak,1/1/2025,both,85+,other_noncitizen,0.1
Sarawak,1/1/2025,female,0-4,bumi_malay,22.2
Sarawak,1/1/2025,female,0-4,bumi_other,40.6
Sarawak,1/1/2025,female,0-4,chinese,11.8
Sarawak,1/1/2025,female,0-4,indian,0.1
Sarawak,1/1/2025,female,0-4,other_citizen,0.2
Sarawak,1/1/2025,female,0-4,other_noncitizen,1.7
Sarawak,1/1/2025,female,5-9,bumi_malay,22.8
Sarawak,1/1/2025,female,5-9,bumi_other,37.6
Sarawak,1/1/2025,female,5-9,chinese,13.4
Sarawak,1/1/2025,female,5-9,indian,0.1
Sarawak,1/1/2025,female,5-9,other_citizen,0.2
Sarawak,1/1/2025,female,5-9,other_noncitizen,1.8
Sarawak,1/1/2025,female,10-14,bumi_malay,23.4
Sarawak,1/1/2025,female,10-14,bumi_other,45.2
Sarawak,1/1/2025,female,10-14,chinese,17.2
Sarawak,1/1/2025,female,10-14,indian,0.1
Sarawak,1/1/2025,female,10-14,other_citizen,0.2
Sarawak,1/1/2025,female,10-14,other_noncitizen,1
Sarawak,1/1/2025,female,15-19,bumi_malay,25.4
Sarawak,1/1/2025,female,15-19,bumi_other,50.3
Sarawak,1/1/2025,female,15-19,chinese,18.6
Sarawak,1/1/2025,female,15-19,indian,0.1
Sarawak,1/1/2025,female,15-19,other_citizen,0.2
Sarawak,1/1/2025,female,15-19,other_noncitizen,1.1
Sarawak,1/1/2025,female,20-24,bumi_malay,27.6
Sarawak,1/1/2025,female,20-24,bumi_other,52.5
Sarawak,1/1/2025,female,20-24,chinese,20.8
Sarawak,1/1/2025,female,20-24,indian,0.1
Sarawak,1/1/2025,female,20-24,other_citizen,0.1
Sarawak,1/1/2025,female,20-24,other_noncitizen,3.5
Sarawak,1/1/2025,female,25-29,bumi_malay,27.8
Sarawak,1/1/2025,female,25-29,bumi_other,48.3
Sarawak,1/1/2025,female,25-29,chinese,20
Sarawak,1/1/2025,female,25-29,indian,0.5
Sarawak,1/1/2025,female,25-29,other_citizen,0.3
Sarawak,1/1/2025,female,25-29,other_noncitizen,7.4
Sarawak,1/1/2025,female,30-34,bumi_malay,25.3
Sarawak,1/1/2025,female,30-34,bumi_other,50.2
Sarawak,1/1/2025,female,30-34,chinese,19.9
Sarawak,1/1/2025,female,30-34,indian,0.2
Sarawak,1/1/2025,female,30-34,other_citizen,0.3
Sarawak,1/1/2025,female,30-34,other_noncitizen,7.5
Sarawak,1/1/2025,female,35-39,bumi_malay,23
Sarawak,1/1/2025,female,35-39,bumi_other,46.3
Sarawak,1/1/2025,female,35-39,chinese,20.2
Sarawak,1/1/2025,female,35-39,indian,0.2
Sarawak,1/1/2025,female,35-39,other_citizen,0.4
Sarawak,1/1/2025,female,35-39,other_noncitizen,6.5
Sarawak,1/1/2025,female,40-44,bumi_malay,20
Sarawak,1/1/2025,female,40-44,bumi_other,41.5
Sarawak,1/1/2025,female,40-44,chinese,19.5
Sarawak,1/1/2025,female,40-44,indian,0.1
Sarawak,1/1/2025,female,40-44,other_citizen,0.3
Sarawak,1/1/2025,female,40-44,other_noncitizen,5.1
Sarawak,1/1/2025,female,45-49,bumi_malay,17.2
Sarawak,1/1/2025,female,45-49,bumi_other,37.8
Sarawak,1/1/2025,female,45-49,chinese,18.3
Sarawak,1/1/2025,female,45-49,indian,0.1
Sarawak,1/1/2025,female,45-49,other_citizen,0.3
Sarawak,1/1/2025,female,45-49,other_noncitizen,2.8
Sarawak,1/1/2025,female,50-54,bumi_malay,15.5
Sarawak,1/1/2025,female,50-54,bumi_other,37.2
Sarawak,1/1/2025,female,50-54,chinese,17.7
Sarawak,1/1/2025,female,50-54,indian,0.1
Sarawak,1/1/2025,female,50-54,other_citizen,0.2
Sarawak,1/1/2025,female,50-54,other_noncitizen,1
Sarawak,1/1/2025,female,55-59,bumi_malay,14.3
Sarawak,1/1/2025,female,55-59,bumi_other,34.2
Sarawak,1/1/2025,female,55-59,chinese,17
Sarawak,1/1/2025,female,55-59,indian,0.1
Sarawak,1/1/2025,female,55-59,other_citizen,0.1
Sarawak,1/1/2025,female,55-59,other_noncitizen,0.5
Sarawak,1/1/2025,female,60-64,bumi_malay,12.2
Sarawak,1/1/2025,female,60-64,bumi_other,31.1
Sarawak,1/1/2025,female,60-64,chinese,16.7
Sarawak,1/1/2025,female,60-64,indian,0.1
Sarawak,1/1/2025,female,60-64,other_citizen,0.1
Sarawak,1/1/2025,female,60-64,other_noncitizen,0.3
Sarawak,1/1/2025,female,65-69,bumi_malay,9.2
Sarawak,1/1/2025,female,65-69,bumi_other,22.2
Sarawak,1/1/2025,female,65-69,chinese,14.6
Sarawak,1/1/2025,female,65-69,indian,0.1
Sarawak,1/1/2025,female,65-69,other_citizen,0.1
Sarawak,1/1/2025,female,65-69,other_noncitizen,0.2
Sarawak,1/1/2025,female,70-74,bumi_malay,6.4
Sarawak,1/1/2025,female,70-74,bumi_other,15.3
Sarawak,1/1/2025,female,70-74,chinese,12.5
Sarawak,1/1/2025,female,70-74,indian,0.1
Sarawak,1/1/2025,female,70-74,other_citizen,0
Sarawak,1/1/2025,female,70-74,other_noncitizen,0.1
Sarawak,1/1/2025,female,75-79,bumi_malay,3.6
Sarawak,1/1/2025,female,75-79,bumi_other,9.9
Sarawak,1/1/2025,female,75-79,chinese,7.7
Sarawak,1/1/2025,female,75-79,indian,0
Sarawak,1/1/2025,female,75-79,other_citizen,0
Sarawak,1/1/2025,female,75-79,other_noncitizen,0.1
Sarawak,1/1/2025,female,80-84,bumi_malay,2
Sarawak,1/1/2025,female,80-84,bumi_other,5
Sarawak,1/1/2025,female,80-84,chinese,4
Sarawak,1/1/2025,female,80-84,indian,0
Sarawak,1/1/2025,female,80-84,other_citizen,0
Sarawak,1/1/2025,female,80-84,other_noncitizen,0
Sarawak,1/1/2025,female,85+,bumi_malay,1
Sarawak,1/1/2025,female,85+,bumi_other,2.9
Sarawak,1/1/2025,female,85+,chinese,2.7
Sarawak,1/1/2025,female,85+,indian,0
Sarawak,1/1/2025,female,85+,other_citizen,0
Sarawak,1/1/2025,female,85+,other_noncitizen,0
Sarawak,1/1/2025,male,0-4,bumi_malay,23.8
Sarawak,1/1/2025,male,0-4,bumi_other,43.7
Sarawak,1/1/2025,male,0-4,chinese,12.5
Sarawak,1/1/2025,male,0-4,indian,0.1
Sarawak,1/1/2025,male,0-4,other_citizen,0.2
Sarawak,1/1/2025,male,0-4,other_noncitizen,1.7
Sarawak,1/1/2025,male,5-9,bumi_malay,24
Sarawak,1/1/2025,male,5-9,bumi_other,39.4
Sarawak,1/1/2025,male,5-9,chinese,14.4
Sarawak,1/1/2025,male,5-9,indian,0.1
Sarawak,1/1/2025,male,5-9,other_citizen,0.2
Sarawak,1/1/2025,male,5-9,other_noncitizen,2.3
Sarawak,1/1/2025,male,10-14,bumi_malay,25.1
Sarawak,1/1/2025,male,10-14,bumi_other,47.9
Sarawak,1/1/2025,male,10-14,chinese,18.7
Sarawak,1/1/2025,male,10-14,indian,0.2
Sarawak,1/1/2025,male,10-14,other_citizen,0.2
Sarawak,1/1/2025,male,10-14,other_noncitizen,1.3
Sarawak,1/1/2025,male,15-19,bumi_malay,27.6
Sarawak,1/1/2025,male,15-19,bumi_other,54.3
Sarawak,1/1/2025,male,15-19,chinese,21.1
Sarawak,1/1/2025,male,15-19,indian,0.1
Sarawak,1/1/2025,male,15-19,other_citizen,0.2
Sarawak,1/1/2025,male,15-19,other_noncitizen,1.7
Sarawak,1/1/2025,male,20-24,bumi_malay,29
Sarawak,1/1/2025,male,20-24,bumi_other,54.7
Sarawak,1/1/2025,male,20-24,chinese,23.2
Sarawak,1/1/2025,male,20-24,indian,0.2
Sarawak,1/1/2025,male,20-24,other_citizen,0.2
Sarawak,1/1/2025,male,20-24,other_noncitizen,9.3
Sarawak,1/1/2025,male,25-29,bumi_malay,28.8
Sarawak,1/1/2025,male,25-29,bumi_other,49
Sarawak,1/1/2025,male,25-29,chinese,21.5
Sarawak,1/1/2025,male,25-29,indian,0.3
Sarawak,1/1/2025,male,25-29,other_citizen,0.3
Sarawak,1/1/2025,male,25-29,other_noncitizen,17.8
Sarawak,1/1/2025,male,30-34,bumi_malay,26.9
Sarawak,1/1/2025,male,30-34,bumi_other,51
Sarawak,1/1/2025,male,30-34,chinese,20.9
Sarawak,1/1/2025,male,30-34,indian,0.3
Sarawak,1/1/2025,male,30-34,other_citizen,0.5
Sarawak,1/1/2025,male,30-34,other_noncitizen,18.1
Sarawak,1/1/2025,male,35-39,bumi_malay,24.6
Sarawak,1/1/2025,male,35-39,bumi_other,47.1
Sarawak,1/1/2025,male,35-39,chinese,21
Sarawak,1/1/2025,male,35-39,indian,0.3
Sarawak,1/1/2025,male,35-39,other_citizen,0.6
Sarawak,1/1/2025,male,35-39,other_noncitizen,14.7
Sarawak,1/1/2025,male,40-44,bumi_malay,20.7
Sarawak,1/1/2025,male,40-44,bumi_other,41.5
Sarawak,1/1/2025,male,40-44,chinese,20.6
Sarawak,1/1/2025,male,40-44,indian,0.2
Sarawak,1/1/2025,male,40-44,other_citizen,0.5
Sarawak,1/1/2025,male,40-44,other_noncitizen,10.2
Sarawak,1/1/2025,male,45-49,bumi_malay,16.9
Sarawak,1/1/2025,male,45-49,bumi_other,36.2
Sarawak,1/1/2025,male,45-49,chinese,19
Sarawak,1/1/2025,male,45-49,indian,0.2
Sarawak,1/1/2025,male,45-49,other_citizen,0.3
Sarawak,1/1/2025,male,45-49,other_noncitizen,5.5
Sarawak,1/1/2025,male,50-54,bumi_malay,15.5
Sarawak,1/1/2025,male,50-54,bumi_other,36.6
Sarawak,1/1/2025,male,50-54,chinese,18.2
Sarawak,1/1/2025,male,50-54,indian,0.1
Sarawak,1/1/2025,male,50-54,other_citizen,0.2
Sarawak,1/1/2025,male,50-54,other_noncitizen,1.9
Sarawak,1/1/2025,male,55-59,bumi_malay,14.1
Sarawak,1/1/2025,male,55-59,bumi_other,33.5
Sarawak,1/1/2025,male,55-59,chinese,17.2
Sarawak,1/1/2025,male,55-59,indian,0.1
Sarawak,1/1/2025,male,55-59,other_citizen,0.1
Sarawak,1/1/2025,male,55-59,other_noncitizen,0.7
Sarawak,1/1/2025,male,60-64,bumi_malay,12.2
Sarawak,1/1/2025,male,60-64,bumi_other,30.9
Sarawak,1/1/2025,male,60-64,chinese,17.8
Sarawak,1/1/2025,male,60-64,indian,0.1
Sarawak,1/1/2025,male,60-64,other_citizen,0.1
Sarawak,1/1/2025,male,60-64,other_noncitizen,0.3
Sarawak,1/1/2025,male,65-69,bumi_malay,8.8
Sarawak,1/1/2025,male,65-69,bumi_other,21.3
Sarawak,1/1/2025,male,65-69,chinese,14.3
Sarawak,1/1/2025,male,65-69,indian,0.1
Sarawak,1/1/2025,male,65-69,other_citizen,0.1
Sarawak,1/1/2025,male,65-69,other_noncitizen,0.2
Sarawak,1/1/2025,male,70-74,bumi_malay,6.1
Sarawak,1/1/2025,male,70-74,bumi_other,15.1
Sarawak,1/1/2025,male,70-74,chinese,11.9
Sarawak,1/1/2025,male,70-74,indian,0.1
Sarawak,1/1/2025,male,70-74,other_citizen,0.1
Sarawak,1/1/2025,male,70-74,other_noncitizen,0.1
Sarawak,1/1/2025,male,75-79,bumi_malay,3.2
Sarawak,1/1/2025,male,75-79,bumi_other,8.4
Sarawak,1/1/2025,male,75-79,chinese,7.3
Sarawak,1/1/2025,male,75-79,indian,0.1
Sarawak,1/1/2025,male,75-79,other_citizen,0
Sarawak,1/1/2025,male,75-79,other_noncitizen,0.1
Sarawak,1/1/2025,male,80-84,bumi_malay,1.7
Sarawak,1/1/2025,male,80-84,bumi_other,4.3
Sarawak,1/1/2025,male,80-84,chinese,3.7
Sarawak,1/1/2025,male,80-84,indian,0
Sarawak,1/1/2025,male,80-84,other_citizen,0
Sarawak,1/1/2025,male,80-84,other_noncitizen,0
Sarawak,1/1/2025,male,85+,bumi_malay,0.6
Sarawak,1/1/2025,male,85+,bumi_other,2.1
Sarawak,1/1/2025,male,85+,chinese,2.2
Sarawak,1/1/2025,male,85+,indian,0
Sarawak,1/1/2025,male,85+,other_citizen,0
Sarawak,1/1/2025,male,85+,other_noncitizen,0
Selangor,1/1/2025,both,0-4,bumi_malay,304.2
Selangor,1/1/2025,both,0-4,bumi_other,9
Selangor,1/1/2025,both,0-4,chinese,55.2
Selangor,1/1/2025,both,0-4,indian,33
Selangor,1/1/2025,both,0-4,other_citizen,8.7
Selangor,1/1/2025,both,0-4,other_noncitizen,89.4
Selangor,1/1/2025,both,5-9,bumi_malay,299.8
Selangor,1/1/2025,both,5-9,bumi_other,4.8
Selangor,1/1/2025,both,5-9,chinese,107.1
Selangor,1/1/2025,both,5-9,indian,44.7
Selangor,1/1/2025,both,5-9,other_citizen,4.6
Selangor,1/1/2025,both,5-9,other_noncitizen,61.2
Selangor,1/1/2025,both,10-14,bumi_malay,290.2
Selangor,1/1/2025,both,10-14,bumi_other,5.9
Selangor,1/1/2025,both,10-14,chinese,138.8
Selangor,1/1/2025,both,10-14,indian,54
Selangor,1/1/2025,both,10-14,other_citizen,4.5
Selangor,1/1/2025,both,10-14,other_noncitizen,9.6
Selangor,1/1/2025,both,15-19,bumi_malay,257.9
Selangor,1/1/2025,both,15-19,bumi_other,6.2
Selangor,1/1/2025,both,15-19,chinese,139.8
Selangor,1/1/2025,both,15-19,indian,61.2
Selangor,1/1/2025,both,15-19,other_citizen,2.5
Selangor,1/1/2025,both,15-19,other_noncitizen,16
Selangor,1/1/2025,both,20-24,bumi_malay,332
Selangor,1/1/2025,both,20-24,bumi_other,8.2
Selangor,1/1/2025,both,20-24,chinese,114.5
Selangor,1/1/2025,both,20-24,indian,52.4
Selangor,1/1/2025,both,20-24,other_citizen,5.2
Selangor,1/1/2025,both,20-24,other_noncitizen,110.9
Selangor,1/1/2025,both,25-29,bumi_malay,296.6
Selangor,1/1/2025,both,25-29,bumi_other,3.5
Selangor,1/1/2025,both,25-29,chinese,114.4
Selangor,1/1/2025,both,25-29,indian,54.3
Selangor,1/1/2025,both,25-29,other_citizen,4.6
Selangor,1/1/2025,both,25-29,other_noncitizen,136.7
Selangor,1/1/2025,both,30-34,bumi_malay,324
Selangor,1/1/2025,both,30-34,bumi_other,5.2
Selangor,1/1/2025,both,30-34,chinese,120.2
Selangor,1/1/2025,both,30-34,indian,59.5
Selangor,1/1/2025,both,30-34,other_citizen,6.7
